epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
41,0.6235899925231934,0.0002500000118743628,1.0597834587097168,0.6272448301315308,1.0112996101379395
42,0.6257802844047546,0.0002500000118743628,1.0469613075256348,0.6298729777336121,1.0097237825393677
43,0.6288467645645142,0.0002500000118743628,1.0463762283325195,0.6268068552017212,1.0122076272964478
44,0.6343226432800293,0.0002500000118743628,1.0378726720809937,0.6346911787986755,1.0069851875305176
45,0.6307085752487183,0.0002500000118743628,1.0424606800079346,0.6338151693344116,1.0020605325698853
46,0.6404556035995483,0.0002500000118743628,1.0280461311340332,0.6325010657310486,1.0106654167175293
47,0.6379367113113403,0.0002500000118743628,1.0206220149993896,0.6285589337348938,1.0047358274459839
48,0.6389223337173462,0.0002500000118743628,1.0284205675125122,0.6333771347999573,0.9985020160675049
49,0.6415507793426514,0.0002500000118743628,1.022900938987732,0.6303110122680664,1.0117639303207397
50,0.6430839896202087,0.0002500000118743628,1.0189149379730225,0.6268068552017212,1.0193946361541748
51,0.6442886590957642,0.0002500000118743628,1.00836181640625,0.643013596534729,1.0023428201675415
52,0.6502026319503784,0.0001250000059371814,1.0002591609954834,0.6452036499977112,0.9863101840019226
53,0.6563355326652527,0.0001250000059371814,0.9819546341896057,0.6399474143981934,0.9913153052330017
54,0.6596210598945618,0.0001250000059371814,0.9783968329429626,0.6368812918663025,0.9931674599647522
55,0.6600591540336609,0.0001250000059371814,0.9684322476387024,0.641699492931366,0.9873008131980896
56,0.6602782011032104,6.25000029685907e-05,0.9728764891624451,0.640823483467102,0.9845348596572876
57,0.6638922095298767,6.25000029685907e-05,0.9632657766342163,0.6412615180015564,0.9822335839271545
58,0.6668491959571838,6.25000029685907e-05,0.9564523100852966,0.6403854489326477,0.9826593995094299
59,0.6688205003738403,6.25000029685907e-05,0.9594690799713135,0.6368812918663025,0.9857587814331055
