epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.24860365688800812,0.0010000000474974513,1.760492205619812,0.347788006067276,1.5553642511367798
1,0.3200087547302246,0.0010000000474974513,1.6075596809387207,0.34384581446647644,1.5019134283065796
2,0.3514401614665985,0.0010000000474974513,1.5520007610321045,0.42706963419914246,1.4100135564804077
3,0.36403459310531616,0.0010000000474974513,1.530849814414978,0.4708716571331024,1.3562214374542236
4,0.3860475420951843,0.0010000000474974513,1.5005693435668945,0.34472185373306274,1.5470829010009766
5,0.40707480907440186,0.0010000000474974513,1.4714826345443726,0.483574241399765,1.3181179761886597
6,0.411236435174942,0.0010000000474974513,1.4598743915557861,0.4927726686000824,1.343772292137146
7,0.4312780499458313,0.0010000000474974513,1.4336166381835938,0.5295663475990295,1.2673084735870361
8,0.4434344470500946,0.0010000000474974513,1.4121427536010742,0.4691195785999298,1.2718782424926758
9,0.4538385570049286,0.0010000000474974513,1.3967012166976929,0.5427069664001465,1.1921755075454712
10,0.4776037633419037,0.0010000000474974513,1.3628026247024536,0.5370126962661743,1.2140330076217651
11,0.48110830783843994,0.0010000000474974513,1.3540725708007812,0.5751204490661621,1.1692368984222412
12,0.4852699637413025,0.0010000000474974513,1.33901047706604,0.5908891558647156,1.1294515132904053
13,0.498740553855896,0.0010000000474974513,1.3197038173675537,0.54752516746521,1.190805435180664
14,0.5076114535331726,0.0010000000474974513,1.3049241304397583,0.5720543265342712,1.1277859210968018
15,0.5021355748176575,0.0010000000474974513,1.3020179271697998,0.5873849987983704,1.1212615966796875
16,0.513853907585144,0.0010000000474974513,1.2887274026870728,0.5786246061325073,1.142289400100708
17,0.527105450630188,0.0010000000474974513,1.2734493017196655,0.5764344930648804,1.126232624053955
18,0.5254626870155334,0.0010000000474974513,1.267438292503357,0.6070958971977234,1.08343505859375
19,0.5353192687034607,0.0010000000474974513,1.252424716949463,0.601401686668396,1.0898016691207886
20,0.5334574580192566,0.0010000000474974513,1.2569481134414673,0.610162079334259,1.0828720331192017
21,0.5384952425956726,0.0010000000474974513,1.2510579824447632,0.5724923610687256,1.1282761096954346
22,0.5444091558456421,0.0010000000474974513,1.235703468322754,0.6145422458648682,1.0659511089324951
23,0.552951455116272,0.0010000000474974513,1.2256711721420288,0.6167323589324951,1.060774564743042
24,0.5578797459602356,0.0010000000474974513,1.2173115015029907,0.6316250562667847,1.0719321966171265
25,0.5619319081306458,0.0010000000474974513,1.2074307203292847,0.6215506196022034,1.058082103729248
26,0.5646697878837585,0.0010000000474974513,1.2018756866455078,0.6057818531990051,1.0835117101669312
27,0.570583701133728,0.0010000000474974513,1.1951154470443726,0.6246167421340942,1.0603164434432983
28,0.5724455118179321,0.0010000000474974513,1.19020414352417,0.6066579222679138,1.0871161222457886
29,0.5943489074707031,0.0005000000237487257,1.1488938331604004,0.6303110122680664,1.0313637256622314
30,0.6069433689117432,0.0005000000237487257,1.1247016191482544,0.6443276405334473,1.0146421194076538
31,0.6049720644950867,0.0005000000237487257,1.115731954574585,0.6325010657310486,1.0167591571807861
32,0.6091337203979492,0.0005000000237487257,1.107919454574585,0.6281208992004395,1.0405094623565674
33,0.6108859777450562,0.0005000000237487257,1.0974571704864502,0.632063090801239,1.0121833086013794
34,0.6102288961410522,0.0005000000237487257,1.0958669185638428,0.6303110122680664,1.0130194425582886
35,0.6185522079467773,0.0005000000237487257,1.0866997241973877,0.6460797190666199,1.0064219236373901
36,0.6217281818389893,0.0005000000237487257,1.0694553852081299,0.6346911787986755,1.0080111026763916
37,0.6254517436027527,0.0005000000237487257,1.0693116188049316,0.6504599452018738,0.9920384287834167
38,0.6272040009498596,0.0005000000237487257,1.0587869882583618,0.6421375274658203,0.9977630376815796
39,0.6299419403076172,0.0005000000237487257,1.0624630451202393,0.6491458415985107,0.9980899691581726
40,0.6330084204673767,0.0005000000237487257,1.0471605062484741,0.6495838761329651,0.987487256526947
41,0.6295039057731628,0.0005000000237487257,1.0466126203536987,0.6364432573318481,1.0166550874710083
42,0.6406746506690979,0.0005000000237487257,1.0348585844039917,0.6281208992004395,1.0381397008895874
43,0.6450552940368652,0.0005000000237487257,1.0248560905456543,0.6373193264007568,1.0033894777297974
44,0.6558974981307983,0.0002500000118743628,0.991585373878479,0.6574682593345642,0.9914531707763672
45,0.6592925190925598,0.0002500000118743628,0.9885516166687012,0.653964102268219,0.9791126847267151
46,0.6717774868011475,0.0002500000118743628,0.9702109694480896,0.6535260677337646,0.9986786842346191
47,0.6744058728218079,0.0002500000118743628,0.9694356322288513,0.643013596534729,0.9917187690734863
48,0.6681634187698364,0.0002500000118743628,0.9678473472595215,0.6583442687988281,0.9743852615356445
49,0.669806182384491,0.0002500000118743628,0.9646646976470947,0.6487078666687012,0.9902156591415405
